lemma,"poscode","surface"
Sharq Al-Owainat,"0","Sharq Al-Owainat"
Sharurah,"0","Sharurah"
Shchyolkovo,"0","Shchyolkovo"
Sheboygan,"0","Sheboygan"
Shelbyville,"0","Shelbyville"
Shelton,"0","Shelton"
Shennongjia,"0","Shennongjia"
Shenyang,"0","Shenyang"
Shenzhen,"0","Shenzhen"
Shepparton,"0","Shepparton"
Sherbrooke,"0","Sherbrooke"
Sheridan,"0","Sheridan"
Shijiazhuang,"0","Shijiazhuang"
Shillong,"0","Shillong"
Shimla,"0","Shimla"
Shimojishima,"0","Shimojishima"
Shinyanga,"0","Shinyanga"
Shiquanhe,"0","Shiquanhe"
Shiraz,"0","Shiraz"
Shishmaref,"0","Shishmaref"
Shiyan,"0","Shiyan"
Sholapur,"0","Sholapur"
Shonai,"0","Shonai"
Shoreham By Sea,"0","Shoreham By Sea"
Show Low,"0","Show Low"
Shreveport,"0","Shreveport"
Shungnak,"0","Shungnak"
Shute Harbour,"0","Shute Harbour"
Sialkot,"0","Sialkot"
Siargao,"0","Siargao"
Siauliai,"0","Siauliai"
Sibiu,"0","Sibiu"
Siborong-Borong,"0","Siborong-Borong"
Sibu,"0","Sibu"
Sidney,"0","Sidney"
Siem-reap,"0","Siem-reap"
Siena,"0","Siena"
Sierra Grande,"0","Sierra Grande"
Sigiriya,"0","Sigiriya"
Siglufjordur,"0","Siglufjordur"
Sigonella,"0","Sigonella"
Sihanoukville,"0","Sihanoukville"
Sikasso,"0","Sikasso"
Sikeston,"0","Sikeston"
Silchar,"0","Silchar"
Silver Springs,"0","Silver Springs"
Simao,"0","Simao"
Simara,"0","Simara"
Simferopol,"0","Simferopol"
Simikot,"0","Simikot"
Sinabang,"0","Sinabang"
Sindal,"0","Sindal"
Sindh,"0","Sindh"
Singapore,"0","Singapore"
Singkep,"0","Singkep"
Sinop,"0","Sinop"
Sintang-Borneo Island,"0","Sintang-Borneo Island"
Sion,"0","Sion"
Sioux City,"0","Sioux City"
Sioux Falls,"0","Sioux Falls"
Sioux Lookout,"0","Sioux Lookout"
Sir Bani Yas Island,"0","Sir Bani Yas Island"
Sirt,"0","Sirt"
Sishen,"0","Sishen"
Sisimiut,"0","Sisimiut"
Sitia,"0","Sitia"
Sitka,"0","Sitka"
Sittwe,"0","Sittwe"
Siuna,"0","Siuna"
Sivas,"0","Sivas"
Skagway,"0","Skagway"
Skardu,"0","Skardu"
Skelleftea,"0","Skelleftea"
Skiathos,"0","Skiathos"
Skien,"0","Skien"
Skiros,"0","Skiros"
Skopje,"0","Skopje"
Skovde,"0","Skovde"
Skrydstrup,"0","Skrydstrup"
Skukuza,"0","Skukuza"
Slave Lake,"0","Slave Lake"
Sleetmute,"0","Sleetmute"
Sliac,"0","Sliac"
Sligo,"0","Sligo"
Slupsk,"0","Slupsk"
Smara,"0","Smara"
Smithers,"0","Smithers"
Smithfield,"0","Smithfield"
Smiths Falls,"0","Smiths Falls"
Soalala,"0","Soalala"
Sobral,"0","Sobral"
Sochi,"0","Sochi"
Socotra,"0","Socotra"
Sodankyla,"0","Sodankyla"
Soderhamn,"0","Soderhamn"
Soenderborg,"0","Soenderborg"
Soesterberg,"0","Soesterberg"
Sofia,"0","Sofia"
Sogndal,"0","Sogndal"
Sohag,"0","Sohag"
Sohar,"0","Sohar"
Sokch o,"0","Sokch o"
Sokcho / Gangneung,"0","Sokcho / Gangneung"
Sokoto,"0","Sokoto"
Sola,"0","Sola"
Soldotna,"0","Soldotna"
Solenzara,"0","Solenzara"
Solo City,"0","Solo City"
Solovetsky Islands,"0","Solovetsky Islands"
Solwesi,"0","Solwesi"
Somerset,"0","Somerset"
Son-La,"0","Son-La"
Sondrestrom,"0","Sondrestrom"
Songea,"0","Songea"
Sonora,"0","Sonora"
Sorkjosen,"0","Sorkjosen"
Sorocaba,"0","Sorocaba"
Sorong,"0","Sorong"
Soroti,"0","Soroti"
Soure,"0","Soure"
South Aari Atoll,"0","South Aari Atoll"
South Bend,"0","South Bend"
South Caicos,"0","South Caicos"
South Haven,"0","South Haven"
South Indian Lake,"0","South Indian Lake"
South Lake Tahoe,"0","South Lake Tahoe"
South Naknek,"0","South Naknek"
Southampton,"0","Southampton"
Southdowns,"0","Southdowns"
Southend,"0","Southend"
Sovetskaya Gavan,"0","Sovetskaya Gavan"
Sovetskiy,"0","Sovetskiy"
Sowa,"0","Sowa"
Soyo,"0","Soyo"
Spangdahlem,"0","Spangdahlem"
Spanish Town,"0","Spanish Town"
Sparrevohn,"0","Sparrevohn"
Spearfish-South Dakota,"0","Spearfish-South Dakota"
Spence Bay,"0","Spence Bay"
Spencer,"0","Spencer"
Speyer,"0","Speyer"
Split,"0","Split"
Spokane,"0","Spokane"
Spring Point,"0","Spring Point"
Springbok,"0","Springbok"
Springfield,"0","Springfield"
Squamish,"0","Squamish"
Srednekolymsk,"0","Srednekolymsk"
Srinagar,"0","Srinagar"
St George,"0","St George"
St Leonard,"0","St Leonard"
St Mary s,"0","St Mary s"
St Thomas,"0","St Thomas"
St-Augustin,"0","St-Augustin"
St-Etienne,"0","St-Etienne"
St-François,"0","St-François"
St. Anthony,"0","St. Anthony"
St. Augustine Airport,"0","St. Augustine Airport"
St. Catherine,"0","St. Catherine"
St. Croix Island,"0","St. Croix Island"
St. Jean,"0","St. Jean"
St. John s,"0","St. John s"
St. John,"0","St. John"
St. Lewis,"0","St. Lewis"
St. Louis,"0","St. Louis"
St. Martin,"0","St. Martin"
St. Michael,"0","St. Michael"
St. Paul Island,"0","St. Paul Island"
St. Paul,"0","St. Paul"
St. Petersburg,"0","St. Petersburg"
St. Theresa Point,"0","St. Theresa Point"
St. Thomas,"0","St. Thomas"
St.-brieuc Armor,"0","St.-brieuc Armor"
St.-denis,"0","St.-denis"
St.-nazaire,"0","St.-nazaire"
St.-pierre,"0","St.-pierre"
Stanley,"0","Stanley"
State College Pennsylvania,"0","State College Pennsylvania"
Statesville,"0","Statesville"
Stauning,"0","Stauning"
Stavanger,"0","Stavanger"
Stavropol,"0","Stavropol"
Steamboat Springs,"0","Steamboat Springs"
Stella Maris,"0","Stella Maris"
Stendal,"0","Stendal"
Stephenville,"0","Stephenville"
Sterling,"0","Sterling"
Stevens Point,"0","Stevens Point"
Stewart Island,"0","Stewart Island"
Stewart,"0","Stewart"
Stinson,"0","Stinson"
Stirling Island,"0","Stirling Island"
Stockholm,"0","Stockholm"
Stockton,"0","Stockton"
Stoelmans Eiland,"0","Stoelmans Eiland"
Stokmarknes,"0","Stokmarknes"
Stony Rapids,"0","Stony Rapids"
Stord,"0","Stord"
Stornoway,"0","Stornoway"
Strahan,"0","Strahan"
Strasbourg,"0","Strasbourg"
Stratford,"0","Stratford"
Straubing,"0","Straubing"
Strezhevoy,"0","Strezhevoy"
Stronsay,"0","Stronsay"
Stuart,"0","Stuart"
Stung Treng,"0","Stung Treng"
Stuttgart,"0","Stuttgart"
Suavanao,"0","Suavanao"
Sublette,"0","Sublette"
Suceava,"0","Suceava"
Sucre,"0","Sucre"
Sudbury,"0","Sudbury"
Sue Islet,"0","Sue Islet"
Suffield,"0","Suffield"
Sugar Land,"0","Sugar Land"
Sui,"0","Sui"
Sukhothai,"0","Sukhothai"
Sukhumi,"0","Sukhumi"
Sukkur,"0","Sukkur"
Sulayel,"0","Sulayel"
Sulaymaniyah,"0","Sulaymaniyah"
Sumbawa Island,"0","Sumbawa Island"
Sumbe,"0","Sumbe"
Sumburgh,"0","Sumburgh"
Summer Beaver,"0","Summer Beaver"
Summerside,"0","Summerside"
Sumter,"0","Sumter"
Sundsvall,"0","Sundsvall"
Suntar,"0","Suntar"
Sunyani,"0","Sunyani"
Surabaya,"0","Surabaya"
Surallah,"0","Surallah"
Surat Thani,"0","Surat Thani"
Surat,"0","Surat"
Surgut,"0","Surgut"
Surkhet,"0","Surkhet"
Suwon,"0","Suwon"
Suzhou,"0","Suzhou"
Svalbard,"0","Svalbard"
Sveg,"0","Sveg"
Svolvær,"0","Svolvær"
Swakopmund,"0","Swakopmund"
Swan Hill,"0","Swan Hill"
Swan River,"0","Swan River"
Swansea,"0","Swansea"
Swift Current,"0","Swift Current"
Syangboche,"0","Syangboche"
Sydney,"0","Sydney"
Syktyvkar,"0","Syktyvkar"
Sylacauga,"0","Sylacauga"
Sylhet Osmani,"0","Sylhet Osmani"
Sylvania,"0","Sylvania"
Syracuse,"0","Syracuse"
Syros Island,"0","Syros Island"
Szczecin,"0","Szczecin"
Szczytno-Szymany,"0","Szczytno-Szymany"
Tête-à-la-Baleine,"0","Tête-à-la-Baleine"
Taba,"0","Taba"
Tabarka,"0","Tabarka"
Tabatinga,"0","Tabatinga"
Tabiteuea North,"0","Tabiteuea North"
Tabiteuea,"0","Tabiteuea"
Tabora,"0","Tabora"
Tabriz,"0","Tabriz"
Tabubil,"0","Tabubil"
Tabuk,"0","Tabuk"
Tacheng,"0","Tacheng"
Tachilek,"0","Tachilek"
Tacloban,"0","Tacloban"
Tacna,"0","Tacna"
Tacoma,"0","Tacoma"
Tadjoura,"0","Tadjoura"
Tadoule Lake,"0","Tadoule Lake"
Taegu,"0","Taegu"
Tagbilaran,"0","Tagbilaran"
Tahoua,"0","Tahoua"
Taichung,"0","Taichung"
Taif,"0","Taif"
Tainan,"0","Tainan"
Taipei,"0","Taipei"
Taiyuan,"0","Taiyuan"
Taiz,"0","Taiz"
Tak,"0","Tak"
Takaka,"0","Takaka"
Takamatsu,"0","Takamatsu"
Takapoto,"0","Takapoto"
Takaroa,"0","Takaroa"
Taketomi,"0","Taketomi"
Takoradi,"0","Takoradi"
Talang Gudang-Sumatra Island,"0","Talang Gudang-Sumatra Island"
Talara,"0","Talara"
Talca,"0","Talca"
Taldykorgan,"0","Taldykorgan"
Talhar,"0","Talhar"
Talkeetna,"0","Talkeetna"
Talladega,"0","Talladega"
Tallahassee,"0","Tallahassee"
Tallinn-ulemiste International,"0","Tallinn-ulemiste International"
Taltal,"0","Taltal"
Tamale,"0","Tamale"
Tamana,"0","Tamana"
Tamanrasset,"0","Tamanrasset"
Tambacounda,"0","Tambacounda"
Tambohorano,"0","Tambohorano"
Tambow,"0","Tambow"
Tamchy,"0","Tamchy"
Tame,"0","Tame"
Tampa,"0","Tampa"
Tampere,"0","Tampere"
Tampico,"0","Tampico"
Tamuin,"0","Tamuin"
Tamworth,"0","Tamworth"
Tan Tan,"0","Tan Tan"
Tandag,"0","Tandag"
Tandil,"0","Tandil"
Tanegashima,"0","Tanegashima"
Tanga,"0","Tanga"
Tanger,"0","Tanger"
Tanjung Pandan,"0","Tanjung Pandan"
Tanjung Pinang,"0","Tanjung Pinang"
Tanjung Redep-Borneo Island,"0","Tanjung Redep-Borneo Island"
Tanjung Selor-Borneo Island,"0","Tanjung Selor-Borneo Island"
Tanjung-Borneo Island,"0","Tanjung-Borneo Island"
Tanna,"0","Tanna"
Tapachula,"0","Tapachula"
Taplejung,"0","Taplejung"
Taraken,"0","Taraken"
Tarapoa,"0","Tarapoa"
Tarapoto,"0","Tarapoto"
Tarawa,"0","Tarawa"
Tarbes,"0","Tarbes"
Taree,"0","Taree"
Tari,"0","Tari"
Tarija,"0","Tarija"
Tarin Kowt,"0","Tarin Kowt"
Tarko-Sale,"0","Tarko-Sale"
Taroom,"0","Taroom"
Tartagal,"0","Tartagal"
Tartu,"0","Tartu"
Tashkent,"0","Tashkent"
Tasiujaq,"0","Tasiujaq"
Tatalina,"0","Tatalina"
Taubaté,"0","Taubaté"
Taunton,"0","Taunton"
Taupo,"0","Taupo"
Tauranga,"0","Tauranga"
Tawau,"0","Tawau"
Taytay,"0","Taytay"
Tbilisi,"0","Tbilisi"
Tchibanga,"0","Tchibanga"
Tebessa,"0","Tebessa"
Teesside,"0","Teesside"
Tefe,"0","Tefe"
Tegucigalpa,"0","Tegucigalpa"
Teheran,"0","Teheran"
Tehran,"0","Tehran"
Tehuacan,"0","Tehuacan"
Tel-aviv,"0","Tel-aviv"
Tela,"0","Tela"
Telfer,"0","Telfer"
Teller,"0","Teller"
Telluride,"0","Telluride"
Temora,"0","Temora"
Temple,"0","Temple"
Temuco,"0","Temuco"
Tenerife,"0","Tenerife"
Tengchong,"0","Tengchong"
Tennant Creek,"0","Tennant Creek"
Teofilo Otoni,"0","Teofilo Otoni"
Tepic,"0","Tepic"
Teresina,"0","Teresina"
Termez,"0","Termez"
Ternate,"0","Ternate"
Ternopol,"0","Ternopol"
Terrace,"0","Terrace"
Terre Haute,"0","Terre Haute"
Teruel,"0","Teruel"
Teslin,"0","Teslin"
Tete,"0","Tete"
Teterboro,"0","Teterboro"
Tetiaroa,"0","Tetiaroa"
Tetouan,"0","Tetouan"
Texada,"0","Texada"
Texarkana,"0","Texarkana"
Tezpur,"0","Tezpur"
Thandwe,"0","Thandwe"
Thargomindah,"0","Thargomindah"
The Pas,"0","The Pas"
The Valley,"0","The Valley"
Theodore,"0","Theodore"
Thessaloniki,"0","Thessaloniki"
Thicket Portage,"0","Thicket Portage"
Thief River Falls,"0","Thief River Falls"
Thimarafushi,"0","Thimarafushi"
Thimphu,"0","Thimphu"
Thira,"0","Thira"
Thisted,"0","Thisted"
Thomasville,"0","Thomasville"
Thompson,"0","Thompson"
Thomson,"0","Thomson"
Thorshofn,"0","Thorshofn"
Thule,"0","Thule"
Thumrait,"0","Thumrait"
Thunder Bay,"0","Thunder Bay"
Tianjin,"0","Tianjin"
Tiaret,"0","Tiaret"
Tidjikja,"0","Tidjikja"
Tifton,"0","Tifton"
Tiga,"0","Tiga"
Tijuana,"0","Tijuana"
Tikehau,"0","Tikehau"
Tiko,"0","Tiko"
Tiksi,"0","Tiksi"
Tilrempt,"0","Tilrempt"
Timaru,"0","Timaru"
Timika,"0","Timika"
Timimoun,"0","Timimoun"
Timisoara,"0","Timisoara"
Timmins,"0","Timmins"
Tin City,"0","Tin City"
Tindouf,"0","Tindouf"
Tingo Maria,"0","Tingo Maria"
Tioman,"0","Tioman"
Tippi,"0","Tippi"
Tiputini,"0","Tiputini"
Tirana,"0","Tirana"
Tiree,"0","Tiree"
Tirgu Mures,"0","Tirgu Mures"
Tiruchirappalli,"0","Tiruchirappalli"
Tirupeti,"0","Tirupeti"
Titusville,"0","Titusville"
Tivat,"0","Tivat"
Tlaxcala,"0","Tlaxcala"
Tlemcen,"0","Tlemcen"
Toamasina,"0","Toamasina"
Tobruk,"0","Tobruk"
Toccoa,"0","Toccoa"
Tocopilla,"0","Tocopilla"
Tofino,"0","Tofino"
Togiak Village,"0","Togiak Village"
Tok,"0","Tok"
Toksook Bay,"0","Toksook Bay"
Tokua,"0","Tokua"
Tokunoshima,"0","Tokunoshima"
Tokushima,"0","Tokushima"
Tokyo,"0","Tokyo"
Tolagnaro,"0","Tolagnaro"
Toledo,"0","Toledo"
Toli-Toli,"0","Toli-Toli"
Toliara,"0","Toliara"
Tolu,"0","Tolu"
Toluca,"0","Toluca"
Tomanggong,"0","Tomanggong"
Tombouctou,"0","Tombouctou"
Tomsk,"0","Tomsk"
Tongatapu,"0","Tongatapu"
Tonghua,"0","Tonghua"
Tongliao,"0","Tongliao"
Tongoa Island,"0","Tongoa Island"
Tongren,"0","Tongren"
Tonopah,"0","Tonopah"
Toowoomba,"0","Toowoomba"
Topeka,"0","Topeka"
Torino,"0","Torino"
Toronto,"0","Toronto"
Torrance,"0","Torrance"
Torreon,"0","Torreon"
Torsby,"0","Torsby"
Tortola,"0","Tortola"
Tortoli,"0","Tortoli"
Totegegie,"0","Totegegie"
Totness,"0","Totness"
Tottori,"0","Tottori"
Touggourt,"0","Touggourt"
Touho,"0","Touho"
Toulouse,"0","Toulouse"
Tours,"0","Tours"
Toussous-le-noble,"0","Toussous-le-noble"
Townsville,"0","Townsville"
Toyama,"0","Toyama"
Toyooka,"0","Toyooka"
Tozeur,"0","Tozeur"
Trabzon,"0","Trabzon"
Trail,"0","Trail"
Trang,"0","Trang"
Trapani,"0","Trapani"
Trat,"0","Trat"
Traverse City,"0","Traverse City"
Treasure Cay,"0","Treasure Cay"
Trelew,"0","Trelew"
Trento (TN),"0","Trento (TN)"
Trenton,"0","Trenton"
Tres Esquinas,"0","Tres Esquinas"
Tres Lagoas,"0","Tres Lagoas"
Tresco,"0","Tresco"
Treviso,"0","Treviso"
Trier,"0","Trier"
Trinciomalee,"0","Trinciomalee"
Trinidad,"0","Trinidad"
Tripoli,"0","Tripoli"
Trivandrum,"0","Trivandrum"
Trois Rivieres,"0","Trois Rivieres"
Trollhattan,"0","Trollhattan"
Tromso,"0","Tromso"
Trondheim,"0","Trondheim"
Troutdale,"0","Troutdale"
Troy,"0","Troy"
Troyes,"0","Troyes"
Truckee,"0","Truckee"
Trujillo,"0","Trujillo"
Truth Or Consequences,"0","Truth Or Consequences"
Tsaratanana,"0","Tsaratanana"
Tselinograd,"0","Tselinograd"
Tshikapa,"0","Tshikapa"
Tsiroanomandidy,"0","Tsiroanomandidy"
Tsumeb,"0","Tsumeb"
Tsushima,"0","Tsushima"
Tubuai,"0","Tubuai"
Tucson,"0","Tucson"
Tucuman,"0","Tucuman"
Tucumcari,"0","Tucumcari"
Tucupita,"0","Tucupita"
Tucurui,"0","Tucurui"
Tuguegarao,"0","Tuguegarao"
Tuktoyaktuk,"0","Tuktoyaktuk"
Tulcan,"0","Tulcan"
Tulcea,"0","Tulcea"
Tuli Lodge,"0","Tuli Lodge"
Tulita,"0","Tulita"
Tulsa,"0","Tulsa"
Tulua,"0","Tulua"
Tumaco,"0","Tumaco"
Tumbes,"0","Tumbes"
Tumling Tar,"0","Tumling Tar"
Tunica,"0","Tunica"
Tunis,"0","Tunis"
Tupelo,"0","Tupelo"
Turaif,"0","Turaif"
Turbat,"0","Turbat"
Tureia,"0","Tureia"
Turku,"0","Turku"
Turpan,"0","Turpan"
Turtle Island,"0","Turtle Island"
Tuscaloosa AL,"0","Tuscaloosa AL"
Tuxtla Gutierrez,"0","Tuxtla Gutierrez"
Tuy Hoa,"0","Tuy Hoa"
Tver,"0","Tver"
Twenty Nine Palms,"0","Twenty Nine Palms"
Twin Falls,"0","Twin Falls"
Tyler,"0","Tyler"
Tyumen,"0","Tyumen"
Tzaneen,"0","Tzaneen"
Ua Huka,"0","Ua Huka"
Ua Pou,"0","Ua Pou"
Ubatuba,"0","Ubatuba"
Uberaba,"0","Uberaba"
Uberlandia,"0","Uberlandia"
Ubon Ratchathani,"0","Ubon Ratchathani"
Udaipur,"0","Udaipur"
Udon Thani,"0","Udon Thani"
Ufa,"0","Ufa"
Uige,"0","Uige"
Ujae Atoll,"0","Ujae Atoll"
Ujung Pandang,"0","Ujung Pandang"
Ukhta,"0","Ukhta"
Ukiah,"0","Ukiah"
Ukunda,"0","Ukunda"
Ulaangom,"0","Ulaangom"
Ulan Bator,"0","Ulan Bator"
Ulan-ude,"0","Ulan-ude"
Ulanhot,"0","Ulanhot"
Ulawa,"0","Ulawa"
Ulsan,"0","Ulsan"
Ulundi,"0","Ulundi"
Uluru,"0","Uluru"
Ulyanovsk,"0","Ulyanovsk"
Ulysses,"0","Ulysses"
Umea,"0","Umea"
Umiujaq,"0","Umiujaq"
Umtata,"0","Umtata"
Umuarama,"0","Umuarama"
Una,"0","Una"
Unalakleet,"0","Unalakleet"
Unalaska,"0","Unalaska"
Union Island,"0","Union Island"
Unst,"0","Unst"
Upala,"0","Upala"
Upernavik,"0","Upernavik"
Upington,"0","Upington"
Upland,"0","Upland"
Uraj,"0","Uraj"
Uralsk,"0","Uralsk"
Uranium City,"0","Uranium City"
Urgench,"0","Urgench"
Uromiyeh,"0","Uromiyeh"
Uruapan,"0","Uruapan"
Uruguaiana,"0","Uruguaiana"
Urumqi,"0","Urumqi"
Usak,"0","Usak"
Ushuaia,"0","Ushuaia"
Usinsk,"0","Usinsk"
Ust Ilimsk,"0","Ust Ilimsk"
Ust Kamenogorsk,"0","Ust Kamenogorsk"
Ust-Kut,"0","Ust-Kut"
Ust-Maya,"0","Ust-Maya"
Utila,"0","Utila"
Utirik Island,"0","Utirik Island"
Utti,"0","Utti"
Uummannaq,"0","Uummannaq"
Uvalde,"0","Uvalde"
Uyo,"0","Uyo"
Uyuni,"0","Uyuni"
Uzhgorod,"0","Uzhgorod"
Værøy,"0","Værøy"
Vaasa,"0","Vaasa"
Vadsø,"0","Vadsø"
Vagar,"0","Vagar"
Vail,"0","Vail"
Val D or,"0","Val D or"
Valdez,"0","Valdez"
Valdivia,"0","Valdivia"
Valdosta,"0","Valdosta"
Valenca,"0","Valenca"
Valence,"0","Valence"
Valencia,"0","Valencia"
Valentine,"0","Valentine"
Valera,"0","Valera"
Valesdir,"0","Valesdir"
Valkenburg,"0","Valkenburg"
Valladolid,"0","Valladolid"
Valle De La Pascua,"0","Valle De La Pascua"
Valledupar,"0","Valledupar"
Valparaiso IN,"0","Valparaiso IN"
Valparaiso,"0","Valparaiso"
Van Nuys,"0","Van Nuys"
Van Wert,"0","Van Wert"
Van,"0","Van"
Vancouver,"0","Vancouver"
Vanimo,"0","Vanimo"
Vannes,"0","Vannes"
Vanua Balavu,"0","Vanua Balavu"
Varadero,"0","Varadero"
Varanasi,"0","Varanasi"
Vardø,"0","Vardø"
Varginha,"0","Varginha"
Varkaus,"0","Varkaus"
Varna,"0","Varna"
Vasteras,"0","Vasteras"
Vava u,"0","Vava u"
Vaxjo,"0","Vaxjo"
Velikiye Luki,"0","Velikiye Luki"
Venetie,"0","Venetie"
Venice,"0","Venice"
Ventspils,"0","Ventspils"
Vera Cruz,"0","Vera Cruz"
Verdun,"0","Verdun"
Vermillion,"0","Vermillion"
Vernal,"0","Vernal"
Vernon,"0","Vernon"
Vero Beach,"0","Vero Beach"
Vestmannaeyjar,"0","Vestmannaeyjar"
Vicenza,"0","Vicenza"
Vichy,"0","Vichy"
Victoria Falls,"0","Victoria Falls"
Victoria River Downs,"0","Victoria River Downs"
Victoria,"0","Victoria"
Victorville,"0","Victorville"
Viedma,"0","Viedma"
Vienna,"0","Vienna"
Vientiane,"0","Vientiane"
Vieques Island,"0","Vieques Island"
Vigo,"0","Vigo"
Vijayawada,"0","Vijayawada"
Vila Real,"0","Vila Real"
Vila Rica,"0","Vila Rica"
Vilankulu,"0","Vilankulu"
Vilefrance,"0","Vilefrance"
Vilhelmina,"0","Vilhelmina"
Vilhena,"0","Vilhena"
Villa Dolores,"0","Villa Dolores"
Villa Garzon,"0","Villa Garzon"
Villa Gesell,"0","Villa Gesell"
Villa Maria,"0","Villa Maria"
Villafranca,"0","Villafranca"
Villahermosa,"0","Villahermosa"
Villavicencio,"0","Villavicencio"
Vilnius,"0","Vilnius"
Vilyuisk,"0","Vilyuisk"
Vineyard Haven MA,"0","Vineyard Haven MA"
Vinh,"0","Vinh"
Vinnitsa,"0","Vinnitsa"
Virac,"0","Virac"
Virden,"0","Virden"
Visalia,"0","Visalia"
Visby,"0","Visby"
Vishakhapatnam,"0","Vishakhapatnam"
Vitória Da Conquista,"0","Vitória Da Conquista"
Vitebsk,"0","Vitebsk"
Vitoria,"0","Vitoria"
Vladivostok,"0","Vladivostok"
Vohemar,"0","Vohemar"
Volgograd,"0","Volgograd"
Vologda,"0","Vologda"
Vopnafjörður,"0","Vopnafjörður"
Vorkuta,"0","Vorkuta"
Voronezh,"0","Voronezh"
Vryburg,"0","Vryburg"
Vunisea,"0","Vunisea"
Waala,"0","Waala"
Wabush,"0","Wabush"
Waco,"0","Waco"
Waddington,"0","Waddington"
Wadeye,"0","Wadeye"
Wadi Halfa,"0","Wadi Halfa"
Wadi-al-dawasir,"0","Wadi-al-dawasir"
Wageningen,"0","Wageningen"
Wagga Wagga,"0","Wagga Wagga"
Wahiawa,"0","Wahiawa"
Wahoo,"0","Wahoo"
Waikabubak-Sumba Island,"0","Waikabubak-Sumba Island"
Waikoloa Village,"0","Waikoloa Village"
Waingapu,"0","Waingapu"
Wainwright,"0","Wainwright"
Wajima,"0","Wajima"
Wajir,"0","Wajir"
Wake island,"0","Wake island"
Wakkanai,"0","Wakkanai"
Walaha,"0","Walaha"
Wales,"0","Wales"
Walgett,"0","Walgett"
Walker s Cay,"0","Walker s Cay"
Walla Walla,"0","Walla Walla"
Wallis,"0","Wallis"
Wallops Island,"0","Wallops Island"
Walvis Bay,"0","Walvis Bay"
Wamena,"0","Wamena"
Wanaka,"0","Wanaka"
Wang An,"0","Wang An"
Wanganui,"0","Wanganui"
Wangerooge,"0","Wangerooge"
Wanxian,"0","Wanxian"
Wapenamanda,"0","Wapenamanda"
Waris-Papua Island,"0","Waris-Papua Island"
Warrnambool,"0","Warrnambool"
Warsaw,"0","Warsaw"
Washington County,"0","Washington County"
Washington,"0","Washington"
Wasilla,"0","Wasilla"
Wasior,"0","Wasior"
Waskaganish,"0","Waskaganish"
Waspam,"0","Waspam"
Wassau,"0","Wassau"
Waterford,"0","Waterford"
Waterloo,"0","Waterloo"
Watertown,"0","Watertown"
Watson Lake,"0","Watson Lake"
Watsonville,"0","Watsonville"
Wau,"0","Wau"
Waupaca,"0","Waupaca"
Wausau,"0","Wausau"
Wawa,"0","Wawa"
Webequie,"0","Webequie"
Weeze,"0","Weeze"
Weifang,"0","Weifang"
Weihai,"0","Weihai"
Weipa,"0","Weipa"
Wejh,"0","Wejh"
Wekweeti,"0","Wekweeti"
Welkom,"0","Welkom"
Wellington,"0","Wellington"
Wemindji,"0","Wemindji"
Wenatchee,"0","Wenatchee"
Wendover,"0","Wendover"
Wenzhou,"0","Wenzhou"
West Chicago,"0","West Chicago"
West Goshen Township,"0","West Goshen Township"
West Hampton Beach,"0","West Hampton Beach"
West Palm Beach,"0","West Palm Beach"
West Tinian,"0","West Tinian"
West Wyalong,"0","West Wyalong"
West Yellowstone,"0","West Yellowstone"
Westerland,"0","Westerland"
Westfield,"0","Westfield"
Westport,"0","Westport"
Westray,"0","Westray"
Wewak,"0","Wewak"
Weyers Cave,"0","Weyers Cave"
Whakatane,"0","Whakatane"
Whale Cove,"0","Whale Cove"
Whangarei,"0","Whangarei"
Whatì,"0","Whatì"
Wheeling,"0","Wheeling"
Whidbey Island,"0","Whidbey Island"
Whistler,"0","Whistler"
White Mountain,"0","White Mountain"
White Plains,"0","White Plains"
White Sands,"0","White Sands"
Whitecourt,"0","Whitecourt"
Whitehorse,"0","Whitehorse"
Whitianga,"0","Whitianga"
Whyalla,"0","Whyalla"
Wiarton,"0","Wiarton"
Wichita Falls,"0","Wichita Falls"
Wichita,"0","Wichita"
Wick,"0","Wick"
Wickenburg,"0","Wickenburg"
Wide Awake,"0","Wide Awake"
Wilcannia,"0","Wilcannia"
Wildwood,"0","Wildwood"
Wilhelmshaven,"0","Wilhelmshaven"
Wilkes-Barre,"0","Wilkes-Barre"
Willemstad,"0","Willemstad"
Williams Harbour,"0","Williams Harbour"
Williams Lake,"0","Williams Lake"
Williamsburg,"0","Williamsburg"
Williamson,"0","Williamson"
Williamsport,"0","Williamsport"
Willimantic,"0","Willimantic"
Williston,"0","Williston"
Willoughby,"0","Willoughby"
Willow Grove,"0","Willow Grove"
Wilmington,"0","Wilmington"
Wiluna,"0","Wiluna"
Winder,"0","Winder"
Windhoek,"0","Windhoek"
Windom,"0","Windom"
Windorah,"0","Windorah"
Windsor Locks,"0","Windsor Locks"
Windsor,"0","Windsor"
Wink,"0","Wink"
Winnemucca,"0","Winnemucca"
Winnipeg,"0","Winnipeg"
Winnsboro,"0","Winnsboro"
Winslow,"0","Winslow"
Winston-salem,"0","Winston-salem"
Winter Haven,"0","Winter Haven"
Winton,"0","Winton"
Wirawila,"0","Wirawila"
Wisconsin Rapids,"0","Wisconsin Rapids"
Woensdrecht,"0","Woensdrecht"
Wolf Point,"0","Wolf Point"
Wollaston Lake,"0","Wollaston Lake"
Wollongong,"0","Wollongong"
Wonju,"0","Wonju"
